ID,Asset,Log
7825,Windows,2025-05-10T13:21:40.885495Z web-prod-01 Windows Logon Failed: WORKGROUP\deploy from 100.64.104.142 - Bad password
7826,Database,2025/05/15 21:40:34 backup-server mongodb[8052]: Failed to authenticate as principal sa on production - AuthenticationFailed
7827,SSH,sshd[35087]: error: maximum authentication attempts exceeded for helpdesk from 192.168.109.223 port 45575 ssh2 [preauth]
7828,Application,2025-04-30 08:24:27 jenkins-master tomcat[51386]: Authentication failed for user [deploy] - Account disabled
7829,Linux,Apr 29 18:37:12 jenkins-master pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty3 ruser= rhost=  user=developer
7830,Application,mariadb[35734]: Authentication failed for user dbadmin from 172.18.135.212: Account locked
7831,Linux,su[34604]: - pts/7 app_user:mysql
7832,SSH,2025-05-01 17:48:46 db-slave-01 sshd[62237]: error: maximum authentication attempts exceeded for git from 198.51.100.2.252 port 46081 ssh2 [preauth]
7833,SSH,May 15 03:57:19 ad-controller-01 sshd[58399]: error: maximum authentication attempts exceeded for mary from 100.64.110.108 port 57386 ssh2 [preauth]
7834,SSH,2025/05/08 11:06:59 ldap-master sshd[31191]: Failed password for invalid user service from 172.16.131.5 port 63981 ssh2
7835,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=  user=audit
7836,Windows,2025-05-25T00:33:45.885495Z app-server-01 Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Invalid user
7837,SSH,[26/Apr/2025:23:29:21 +0000] k8s-worker-02 sshd[18604]: error: maximum authentication attempts exceeded for app_user from 172.17.174.168 port 58591 ssh2 [preauth]
7838,SSH,sshd[51499]: Failed password for www-data from 198.51.100.139.128 port 45072 ssh2
7839,Linux,[14/May/2025:19:11:50 +0000] db-master sudo: alice : 3 incorrect password attempts ; TTY=pts/7 ; PWD=/home/alice ; USER=dbuser ; COMMAND=/bin/bash
7840,Linux,2025-04-26T04:40:00.885495Z auth-server sudo: zabbix : 3 incorrect password attempts ; TTY=pts/1 ; PWD=/home/zabbix ; USER=analyst ; COMMAND=/usr/bin/passwd
7841,WebServer,2025-04-27T13:28:16.885495Z gitlab-runner-01 apache2[11696]: Auth: user dbuser@PROD : authentication failure for '/dashboard': Permission denied
7842,Database,2025-05-15 04:48:32 web-prod-01 mysql[14265]: Access denied for user 'sa'@'198.51.100.232.188' (using password: YES)
7843,Windows,May 05 20:18:36 auth-server Windows Logon Failed: CORPORATE\support from 172.18.46.102 - Access denied
7844,Windows,2025-05-26T17:43:10.886497Z loadbalancer Windows Logon Failed: INTERNAL\deploy from 172.16.98.15 - Maximum attempts exceeded
7845,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-392711-8800 Failure Reason: Invalid password
7846,SSH,2025/05/03 11:19:26 k8s-worker-02 sshd[18200]: Failed password for invalid user bob from 198.51.100.230.99 port 42659 ssh2
7847,Database,2025-05-14T04:51:26.886497Z mail-server mysql[63359]: Authentication failed for user root from 198.51.100.213.39: Invalid password
7848,SSH,Apr 30 15:23:57 gitlab-runner-01 sshd[59838]: Connection closed by authenticating user mysql 192.168.93.137 port 51300 [preauth]
7849,Database,2025/04/26 06:16:38 auth-server Oracle Audit: LOGON: USER: 'test' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
7850,WebServer,Apr 28 15:40:11 loadbalancer apache2[57866]: Auth: user test@CORPORATE : authentication failure for '/api/auth': Invalid user
7851,Windows,May 12 14:17:13 gitlab-runner-01 Windows Logon Failed: WORKGROUP\oracle from 192.168.142.51 - Authentication failure
7852,Application,"2025-05-26 22:13:32 gitlab-runner-01 login[19275]: FAILED LOGIN (2) on '/dev/tty5' FOR 'zabbix', Authentication failure"
7853,SSH,2025-05-23 16:51:05 proxy-01 sshd[8574]: Invalid user postgres from 100.64.83.157 port 48554
7854,Windows,Windows Logon Failed: WORKGROUP\root from 2001:db8::11b2 - Authentication failure
7855,Windows,2025/04/27 03:40:29 file-server Windows Logon Failed: WORKGROUP\sarah from 100.64.112.5 - Invalid credentials
7856,WebServer,May 11 03:21:03 ldap-master apache2[11903]: Auth: user nagios@corp.local : authentication failure for '/dashboard': User not found
7857,Application,"2025/05/19 01:18:46 mail-server login[18266]: FAILED LOGIN (3) on '/dev/tty4' FOR 'jenkins', Authentication failure"
7858,WebServer,nginx[39484]: Login failed for user 'john' from 203.0.113.156.105 - Invalid credentials
7859,Database,2025-05-04T04:27:40.886497Z web-prod-02 postgres[8948]: FATAL:  password authentication failed for user 'root'
7860,Linux,su[36218]: - pts/5 jenkins:deploy
7861,Windows,Apr 30 17:51:56 jenkins-master Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Account disabled
7862,WebServer,nginx[8337]: Login failed for user 'deploy' from 203.0.113.69.31 - Account locked
7863,SSH,2025/05/10 22:22:06 file-server sshd[14450]: Failed password for developer from 172.16.171.2 port 60038 ssh2
7864,Windows,2025-05-24T16:45:54.886497Z ldap-master Windows Logon Failed: CORPORATE\backup from 2001:db8::2635 - Permission denied
7865,SSH,sshd[31487]: Disconnecting invalid user dbuser 10.0.28.90 port 55133: Too many authentication failures
7866,SSH,2025-04-28T12:12:02.886497Z proxy-02 sshd[31165]: Failed password for user from 172.18.87.133 port 57428 ssh2
7867,WebServer,2025/05/25 14:33:15 jenkins-master nginx[43857]: Login failed for user 'gitlab' from 198.51.100.57.243 - Account disabled
7868,Database,2025/05/26 11:10:53 ad-controller-01 mysql[30527]: Access denied for user 'test'@'172.18.243.46' (using password: NO)
7869,WebServer,2025-05-04T02:31:47.886497Z k8s-worker-01 apache2[32175]: Auth: user postgres@CORPORATE : authentication failure for '/dashboard': Invalid password
7870,Application,tomcat[54420]: Failed login attempt: user=system ip=203.0.113.243.4 reason='Permission denied'
7871,Linux,2025-05-23 08:20:59 jenkins-master su[35833]: - pts/1 app_user:nginx
7872,Database,[25/May/2025:20:18:45 +0000] gitlab-runner-01 mongodb[49271]: Failed to authenticate as principal sa on production - AuthenticationFailed
7873,Linux,sudo: devops : 4 incorrect password attempts ; TTY=pts/8 ; PWD=/home/devops ; USER=monitoring ; COMMAND=/usr/bin/passwd
7874,Database,2025/05/07 12:43:53 k8s-worker-02 mysql[63482]: Authentication failed for user root from 2001:db8::185b: Invalid password
7875,Linux,May 23 08:28:25 app-server-01 pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty6 ruser= rhost=  user=alice
7876,SSH,sshd[45596]: error: maximum authentication attempts exceeded for devops from 2001:db8::1c44 port 47537 ssh2 [preauth]
7877,WebServer,[15/May/2025:00:24:48 +0000] k8s-worker-02 apache2[46379]: Auth: user helpdesk@PROD : authentication failure for '/login': Maximum attempts exceeded
7878,Database,2025/05/08 00:31:02 k8s-worker-01 mysql[8248]: Access denied for user 'test'@'192.168.167.241' (using password: NO)
7879,Application,2025-05-05T22:19:35.886497Z vpn-gateway mariadb[17636]: Authentication failed for user sa from 203.0.113.191.172: Account locked
7880,Application,"login[15056]: FAILED LOGIN (4) on '/dev/tty4' FOR 'developer', Authentication failure"
7881,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty3 ruser= rhost=  user=demo
7882,Windows,May 04 04:39:04 auth-server Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Permission denied
7883,Application,"2025-05-12 13:28:01 db-master [ERROR] SecurityManager - Login failed for user: user, IP: 172.18.147.195, Reason: Invalid password"
7884,Application,Logon Failure: Reason: Account disabled. User Name: developer Domain: INTERNAL
7885,Application,"login[54291]: FAILED LOGIN (2) on '/dev/tty2' FOR 'postgres', Authentication failure"
7886,Application,"2025/05/12 01:03:37 loadbalancer login[62691]: FAILED LOGIN (4) on '/dev/tty4' FOR 'devops', Authentication failure"
7887,WebServer,2025-05-06T18:33:03.886497Z gitlab-runner-01 nginx[23826]: Failed login attempt: user=www-data ip=10.0.109.128 reason='Maximum attempts exceeded'
7888,WebServer,2025-04-27T09:26:03.886497Z mail-server nginx[62114]: Failed login attempt: user=analyst ip=172.16.112.250 reason='Permission denied'
7889,SSH,May 05 01:05:53 auth-server sshd[61592]: Invalid user nginx from 198.51.100.104.71 port 59068
7890,WebServer,2025-05-08 00:11:59 vpn-gateway apache2[49099]: Auth: user netadmin@internal.local : authentication failure for '/dashboard': Bad password
7891,WebServer,2025-05-08 07:20:20 proxy-02 apache2[27199]: Auth: user audit@corp.local : authentication failure for '/admin': User not found
7892,Database,2025/05/18 17:01:22 loadbalancer mysql[13665]: Authentication failed for user admin from 192.168.187.7: User not found
7893,Linux,[19/May/2025:14:13:26 +0000] vpn-gateway sudo: git : 2 incorrect password attempts ; TTY=pts/1 ; PWD=/home/git ; USER=dbuser ; COMMAND=/bin/bash
7894,Linux,2025/05/16 06:29:51 ad-controller-01 su[13966]: - pts/1 postgres:user
7895,Application,"2025-05-23 10:18:11 proxy-02 [ERROR] SecurityManager - Login failed for user: system, IP: 10.0.199.167, Reason: Account disabled"
7896,SSH,sshd[29759]: Failed password for invalid user netadmin from 172.16.88.64 port 50597 ssh2
7897,SSH,2025/05/04 05:37:11 proxy-01 sshd[25158]: Failed password for system from 100.64.235.202 port 50116 ssh2
7898,Application,May 22 00:00:45 ad-controller-01 tomcat[7532]: Failed login attempt: user=operator ip=198.51.100.25.124 reason='Invalid password'
7899,Database,2025/04/30 02:29:32 monitoring-01 Oracle Audit: LOGON: USER: 'admin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
7900,SSH,2025/04/27 11:47:10 backup-server sshd[39041]: Connection closed by authenticating user system 100.64.223.14 port 50809 [preauth]
7901,SSH,sshd[35366]: error: maximum authentication attempts exceeded for guest from 203.0.113.63.83 port 59608 ssh2 [preauth]
7902,SSH,[19/May/2025:12:51:10 +0000] jenkins-master sshd[20703]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=10.0.34.254 user=sysadmin
7903,Windows,2025-05-15T01:36:24.886497Z k8s-master-01 Windows Logon Failed: WORKGROUP\user from 172.16.184.218 - Invalid password
7904,WebServer,May 05 18:32:20 app-server-01 nginx[9478]: Failed login attempt: user=system ip=172.18.142.111 reason='Permission denied'
7905,Windows,2025-05-11T07:19:37.886497Z gitlab-runner-01 Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Permission denied
7906,Windows,2025-05-17T23:36:15.886497Z k8s-worker-01 An account failed to log on. Subject: Security ID: S-1-5-21-919594-6899 Failure Reason: Account expired
7907,WebServer,nginx[10454]: Failed login attempt: user=www-data ip=2001:db8::219f reason='Maximum attempts exceeded'
7908,Database,Apr 26 21:58:46 monitoring-01 postgres[16005]: FATAL:  password authentication failed for user 'admin'
7909,Application,2025/05/02 11:50:29 file-server Logon Failure: Reason: Authentication failure. User Name: www-data Domain: CORPORATE
7910,SSH,[02/May/2025:13:41:28 +0000] monitoring-01 sshd[54120]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=10.0.234.206 user=app_user
7911,SSH,May 14 03:57:19 k8s-worker-01 sshd[40012]: Failed password for devops from 2001:db8::32 port 43015 ssh2
7912,Linux,2025/05/07 14:34:12 db-master pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty5 ruser= rhost=  user=mysql
7913,Windows,2025-05-21T10:02:36.886497Z app-server-01 Audit Failure: Logon Type: 7 Failure Information: Failure Reason: Maximum attempts exceeded
7914,Windows,Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Account disabled
7915,Windows,2025-04-27T13:06:23.886497Z app-server-01 An account failed to log on. Subject: Security ID: S-1-5-21-212225-9709 Failure Reason: Invalid user
7916,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-136568-5867 Failure Reason: Maximum attempts exceeded
7917,Windows,2025-05-13 01:33:26 vpn-gateway An account failed to log on. Subject: Security ID: S-1-5-21-691910-7930 Failure Reason: Invalid credentials
7918,Linux,su[29959]: - pts/6 app_user:mary
7919,SSH,2025-05-14 01:18:22 auth-server sshd[54488]: Invalid user mysql from 172.18.22.159 port 52359
7920,SSH,sshd[38336]: Failed password for invalid user demo from 2001:db8::af port 42598 ssh2
7921,Windows,Windows Logon Failed: CORPORATE\git from 2001:db8::3aa - Permission denied
7922,Windows,2025-05-18T14:33:23.886497Z gitlab-runner-01 An account failed to log on. Subject: Security ID: S-1-5-21-870332-1598 Failure Reason: Access denied
7923,SSH,2025-04-27T00:03:55.886497Z jenkins-master sshd[23406]: Failed password for invalid user netadmin from 172.16.143.8 port 54463 ssh2
7924,SSH,2025/05/04 02:25:51 file-server sshd[21654]: error: maximum authentication attempts exceeded for support from 10.0.47.51 port 42557 ssh2 [preauth]
7925,Linux,su[63982]: FAILED su for www-data by oracle
7926,Application,Logon Failure: Reason: Invalid credentials. User Name: sysadmin Domain: WORKGROUP
7927,WebServer,2025/04/27 12:53:31 app-server-01 nginx[28699]: Login failed for user 'apache' from 198.51.100.73.250 - Permission denied
7928,WebServer,2025-05-26 05:38:50 web-prod-02 nginx[45870]: Login failed for user 'monitoring' from 203.0.113.240.84 - Account locked
7929,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-183810-4063 Failure Reason: Invalid credentials
7930,SSH,[28/Apr/2025:01:57:57 +0000] db-master sshd[51976]: Disconnecting invalid user web_admin 192.168.229.130 port 44382: Too many authentication failures
7931,Application,Logon Failure: Reason: Permission denied. User Name: monitoring Domain: INTERNAL
7932,WebServer,2025/04/29 07:49:06 backup-server apache2[58656]: Failed login attempt: user=test ip=100.64.38.19 reason='Bad password'
7933,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-775691-7831 Failure Reason: Authentication failure
7934,SSH,2025-05-09 15:09:44 app-server-01 sshd[10493]: Invalid user bob from 203.0.113.20.118 port 40736
7935,WebServer,nginx[7720]: Failed login attempt: user=guest ip=172.18.49.216 reason='Maximum attempts exceeded'
7936,SSH,2025/04/30 17:10:40 ad-controller-01 sshd[30671]: error: maximum authentication attempts exceeded for web_admin from 172.16.61.177 port 63364 ssh2 [preauth]
7937,SSH,May 14 17:00:42 gitlab-runner-01 sshd[65141]: Disconnecting invalid user developer 172.17.89.76 port 58647: Too many authentication failures
7938,Windows,2025-05-02T13:31:12.887493Z mail-server An account failed to log on. Subject: Security ID: S-1-5-21-455165-3850 Failure Reason: Authentication failure
7939,Linux,2025-05-25 23:02:29 web-prod-01 su[22591]: - pts/8 devops:devops
7940,SSH,Apr 27 19:48:46 app-server-01 sshd[5434]: Connection closed by authenticating user analyst 198.51.100.30.247 port 63127 [preauth]
7941,Linux,2025/05/19 12:20:14 loadbalancer su[19510]: FAILED su for analyst by service
7942,Linux,2025-05-22T17:13:14.887493Z monitoring-01 su[7958]: FAILED su for sarah by helpdesk
7943,WebServer,2025-05-21 13:01:09 web-prod-01 nginx[8547]: Login failed for user 'john' from 10.0.221.95 - User not found
7944,WebServer,apache2[40244]: Auth: user analyst@company.com : authentication failure for '/dashboard': Permission denied
7945,Linux,2025-04-29T04:57:27.887493Z backup-server su[29031]: FAILED su for service by mysql
7946,Windows,[08/May/2025:11:48:20 +0000] web-prod-02 Audit Failure: Logon Type: 7 Failure Information: Failure Reason: Account expired
7947,Application,[24/May/2025:18:09:15 +0000] web-prod-01 tomcat[12909]: Failed login attempt: user=bob ip=192.168.61.147 reason='Access denied'
7948,Application,2025-05-11T23:03:15.887493Z db-master mariadb[27376]: Authentication failed for user sa from 192.168.31.148: User not found
7949,Linux,2025-05-24 03:33:57 app-server-01 su[4889]: FAILED su for sarah by admin
7950,Application,2025-05-18T14:22:14.887493Z web-prod-01 tomcat[63673]: Authentication failed for user [sarah] - Invalid password
7951,Database,2025-05-03T00:40:34.887493Z auth-server mysql[49665]: Authentication failed for user dbadmin from 2001:db8::f31: User not found
7952,Linux,2025-05-11 13:36:50 mail-server su[27902]: FAILED su for michael by helpdesk
7953,Linux,Apr 27 04:52:13 gitlab-runner-01 sudo: monitoring : 2 incorrect password attempts ; TTY=pts/8 ; PWD=/home/monitoring ; USER=nginx ; COMMAND=/bin/bash
7954,SSH,2025-05-12T00:02:45.887493Z k8s-worker-02 sshd[16643]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=10.0.42.107 user=support
